TAG,Inicio,Target_4H,Duracao_Ciclo_Minutos,Hora_Inicio,Dia_Semana,Sintomas_Ultimas_24H,Sintomas_Ultimas_4H,Sintomas_Ultimas_2H,Razao_Agravamento_4H,Aceleracao_Aguda_2H
CA65790,2025-02-01 03:00:00,0,43.583332,3,5,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-04 05:00:00,0,47.65,5,4,1224.0,170.0,92.0,0.1388889,0.5411765
CA65921,2025-02-10 14:00:00,0,42.233334,14,0,0.0,0.0,0.0,0.0,0.0
PE3795,2025-01-22 21:00:00,0,60.0,21,2,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-16 07:00:00,0,20.3,7,6,0.0,0.0,0.0,0.0,0.0
CA65933,2025-04-18 13:55:46,1,0.53333336,13,4,531.0,85.0,47.0,0.16007534,0.5529412
CA65926,2025-04-16 05:44:19,0,0.96666664,5,2,741.0,93.0,54.0,0.12550607,0.58064514
CA65937,2025-02-06 05:06:09,0,1.8666667,5,3,0.0,0.0,0.0,0.0,0.0
CA65793,2025-04-27 23:23:20,0,0.083333336,23,6,427.0,122.0,62.0,0.2857143,0.5081967
CA65915,2025-01-27 06:00:00,0,19.433332,6,0,0.0,0.0,0.0,0.0,0.0
CA65790,2025-04-12 10:00:00,0,38.0,10,5,296.0,1.0,1.0,0.0033783785,1.0
CA65792,2025-05-02 13:53:52,0,0.16666667,13,4,300.0,86.0,37.0,0.28666666,0.43023255
PE3797,2025-02-01 10:00:00,0,60.0,10,5,0.0,0.0,0.0,0.0,0.0
PE3784,2025-04-29 19:00:00,0,60.0,19,1,0.0,0.0,0.0,0.0,0.0
CA5926,2025-01-25 06:19:01,0,2.95,6,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-01-28 17:40:03,0,10.35,17,1,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-08 15:00:00,0,1.3833333,15,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-15 02:00:00,0,0.9166667,2,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-02 00:00:00,0,57.95,0,6,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-16 02:12:04,0,47.933334,2,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-10 08:36:41,0,23.316668,8,0,0.0,0.0,0.0,0.0,0.0
CA65927,2025-06-22 18:16:31,0,3.3333333,18,6,310.0,74.0,42.0,0.23870967,0.5675676
CA65925,2025-03-20 02:22:56,0,37.066666,2,3,0.0,0.0,0.0,0.0,0.0
PE3796,2025-06-04 20:24:20,0,10.916667,20,2,44607.0,9771.0,4640.0,0.21904634,0.47487462
PE3785,2025-01-06 23:00:00,0,60.0,23,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-05-14 13:30:16,0,8.05,13,2,3567.0,48.0,48.0,0.013456686,1.0
CA0000,2025-05-14 23:00:00,0,60.0,23,2,0.0,0.0,0.0,0.0,0.0
CA65928,2025-04-25 02:58:44,0,1.2666667,2,4,3017.0,527.0,268.0,0.17467684,0.5085389
CA65921,2025-05-16 19:23:04,0,36.933334,19,4,945.0,157.0,76.0,0.16613756,0.48407644
CA65922,2025-01-14 13:53:54,0,6.1,13,1,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-08 12:24:19,0,5.5833335,12,3,2120.0,405.0,184.0,0.19103773,0.454321
PE3796,2025-03-30 08:43:13,0,16.783333,8,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-04-07 06:00:00,0,59.933334,6,0,11813.0,7326.0,3022.0,0.6201642,0.41250342
CA65928,2025-04-08 07:02:00,0,7.733333,7,1,919.0,253.0,100.0,0.27529925,0.3952569
CA65936,2025-03-01 08:37:36,0,4.6666665,8,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-04-10 14:00:00,0,60.0,14,3,638.0,72.0,15.0,0.11285266,0.20833333
CA65927,2025-03-06 14:00:00,0,15.95,14,3,0.0,0.0,0.0,0.0,0.0
CA65922,2025-06-28 09:00:00,0,60.0,9,5,844.0,183.0,118.0,0.21682465,0.64480877
CA65902,2025-01-22 12:47:59,0,12.016666,12,2,0.0,0.0,0.0,0.0,0.0
CA65936,2025-01-06 05:00:14,0,51.666668,5,0,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-13 21:12:11,0,47.816666,21,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-04-11 18:23:55,1,30.033333,18,4,1343.0,113.0,45.0,0.08413999,0.39823008
CA65790,2025-03-31 08:00:00,0,60.0,8,0,0.0,0.0,0.0,0.0,0.0
CA65922,2025-03-21 09:00:00,0,60.0,9,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-01-12 19:52:03,0,3.35,19,6,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-17 02:01:27,0,6.8166666,2,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-05-23 05:00:00,0,13.266666,5,4,3567.0,48.0,48.0,0.013456686,1.0
CA65916,2025-06-24 04:30:32,0,8.666667,4,1,0.0,0.0,0.0,0.0,0.0
PE3798,2025-05-26 12:34:37,0,25.383333,12,0,9543.0,150.0,67.0,0.015718328,0.44666666
CA65926,2025-06-03 14:27:48,0,4.1666665,14,1,668.0,132.0,66.0,0.19760479,0.5
PE3799,2025-04-03 12:54:15,0,5.75,12,3,58464.0,4733.0,278.0,0.0809558,0.05873653
CA65793,2025-05-13 12:29:46,0,3.3,12,1,560.0,91.0,41.0,0.1625,0.45054945
CA65936,2025-01-09 12:00:00,0,52.833332,12,3,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-30 09:00:00,0,60.0,9,3,0.0,0.0,0.0,0.0,0.0
CA65915,2025-03-18 18:29:16,0,30.733334,18,1,0.0,0.0,0.0,0.0,0.0
PE3795,2025-06-03 23:40:56,0,19.066668,23,1,76095.0,14279.0,6081.0,0.18764701,0.42587015
PE3784,2025-02-09 16:00:00,0,60.0,16,6,0.0,0.0,0.0,0.0,0.0
CA65790,2025-06-04 11:44:57,0,13.05,11,2,1212.0,220.0,114.0,0.18151815,0.5181818
CA65790,2025-01-22 23:36:49,0,3.5333333,23,2,0.0,0.0,0.0,0.0,0.0
CA65918,2025-01-12 14:00:00,0,60.0,14,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-01-24 08:00:00,0,60.0,8,4,0.0,0.0,0.0,0.0,0.0
PE3798,2025-03-17 20:00:00,0,0.43333334,20,0,0.0,0.0,0.0,0.0,0.0
CA65921,2025-01-05 23:00:00,0,0.2,23,6,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-03 06:46:00,0,14.0,6,0,0.0,0.0,0.0,0.0,0.0
CA65925,2025-03-02 10:31:02,0,28.966667,10,6,0.0,0.0,0.0,0.0,0.0
CA65933,2025-03-17 13:00:00,0,48.55,13,0,0.0,0.0,0.0,0.0,0.0
CA65929,2025-05-18 10:00:00,0,60.0,10,6,850.0,133.0,63.0,0.15647058,0.47368422
CA65908,2025-01-05 19:08:56,0,51.066666,19,6,0.0,0.0,0.0,0.0,0.0
PE3788,2025-02-24 15:00:00,0,60.0,15,0,0.0,0.0,0.0,0.0,0.0
CA65930,2025-06-11 11:32:41,0,3.0666666,11,2,802.0,102.0,28.0,0.12718205,0.27450982
CA65934,2025-05-01 06:00:00,0,23.083334,6,3,536.0,37.0,28.0,0.06902985,0.7567568
CA65908,2025-01-13 04:01:59,0,58.016666,4,0,0.0,0.0,0.0,0.0,0.0
CA65931,2025-06-02 21:00:00,0,60.0,21,0,2496.0,672.0,53.0,0.26923078,0.078869045
PE3797,2025-01-03 15:22:07,0,9.816667,15,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-18 05:00:00,0,2.7,5,5,0.0,0.0,0.0,0.0,0.0
PE3796,2025-01-20 14:00:00,0,60.0,14,0,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-27 08:58:37,0,1.3833333,8,6,729.0,121.0,52.0,0.1659808,0.42975205
CA65915,2025-05-23 01:00:00,0,60.0,1,4,1189.0,188.0,88.0,0.15811606,0.4680851
CA65916,2025-05-12 14:00:00,0,60.0,14,0,0.0,0.0,0.0,0.0,0.0
CA65909,2025-04-14 04:10:29,0,4.266667,4,0,826.0,141.0,66.0,0.17070217,0.4680851
CA65937,2025-01-05 21:51:22,0,0.36666667,21,6,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-14 17:00:00,0,50.133335,17,2,2120.0,405.0,184.0,0.19103773,0.454321
CA65921,2025-01-20 11:00:00,0,60.0,11,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-05-13 13:00:00,0,8.066667,13,1,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65924,2025-01-11 09:18:46,0,3.9833333,9,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-05-09 03:56:05,0,3.9166667,3,4,310.0,74.0,42.0,0.23870967,0.5675676
CA65902,2025-03-05 16:26:26,0,5.85,16,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-06-14 15:04:01,0,3.7666667,15,5,668.0,132.0,66.0,0.19760479,0.5
CA65926,2025-01-30 18:30:05,0,29.916666,18,3,0.0,0.0,0.0,0.0,0.0
CA5926,2025-04-05 02:14:47,0,6.75,2,5,793.0,126.0,65.0,0.15889029,0.515873
CA65928,2025-05-28 22:24:48,0,13.683333,22,2,1511.0,258.0,148.0,0.17074785,0.5736434
CA65929,2025-02-07 18:52:47,0,7.2166667,18,4,0.0,0.0,0.0,0.0,0.0
CA65908,2025-05-24 11:00:00,0,60.0,11,5,127.0,52.0,52.0,0.40944883,1.0
CA65930,2025-04-16 17:00:00,0,20.366667,17,2,655.0,92.0,42.0,0.14045802,0.45652175
CA65902,2025-06-02 14:00:00,0,60.0,14,0,16.0,16.0,16.0,1.0,1.0
CA65926,2025-03-26 15:18:00,0,11.5,15,2,0.0,0.0,0.0,0.0,0.0
CA65924,2025-02-08 12:09:28,0,36.483334,12,5,0.0,0.0,0.0,0.0,0.0
CA65928,2025-04-01 02:58:07,0,1.8833333,2,1,48.0,48.0,33.0,1.0,0.6875
CA65930,2025-03-07 21:39:06,0,0.05,21,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-01-25 19:22:12,0,37.8,19,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-28 13:39:27,0,0.3,13,2,1212.0,220.0,114.0,0.18151815,0.5181818
CA65936,2025-01-27 17:00:00,0,60.0,17,0,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-20 21:08:14,0,43.083332,21,6,320.0,48.0,24.0,0.15,0.5
CA65930,2025-02-02 11:04:27,0,4.25,11,6,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-13 08:24:43,0,3.85,8,1,300.0,86.0,37.0,0.28666666,0.43023255
CA65935,2025-04-08 10:26:31,0,1.1833333,10,1,944.0,176.0,84.0,0.18644068,0.47727272
CA65925,2025-04-10 12:00:00,0,60.0,12,3,657.0,114.0,62.0,0.17351598,0.54385966
CA65935,2025-01-16 14:26:19,0,33.683334,14,3,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-28 11:00:00,0,60.0,11,4,0.0,0.0,0.0,0.0,0.0
CA65923,2025-04-16 07:00:00,0,3.2,7,2,808.0,167.0,97.0,0.20668317,0.5808383
PE3783,2025-04-12 02:00:00,0,60.0,2,5,0.0,0.0,0.0,0.0,0.0
PE3798,2025-02-28 00:24:20,0,1.6,0,4,0.0,0.0,0.0,0.0,0.0
PE3788,2025-02-24 02:00:00,0,60.0,2,0,0.0,0.0,0.0,0.0,0.0
CA65793,2025-06-01 09:43:18,0,3.5,9,6,560.0,91.0,41.0,0.1625,0.45054945
CA65909,2025-02-13 10:15:38,0,44.366665,10,3,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-05 07:20:12,0,7.85,7,2,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-25 11:00:00,0,60.0,11,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-17 05:18:22,0,1.1833333,5,1,647.0,97.0,40.0,0.14992271,0.41237113
CA65937,2025-03-15 19:40:13,0,6.616667,19,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-22 17:46:07,0,13.883333,17,6,850.0,133.0,63.0,0.15647058,0.47368422
CA65927,2025-01-06 12:32:35,0,21.266666,12,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-04-17 15:00:00,1,60.0,15,3,213.0,75.0,75.0,0.35211268,1.0
CA65789,2025-02-11 11:31:36,0,3.8166666,11,1,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-01 08:22:09,0,3.8166666,8,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-06-12 03:00:00,0,3.3833334,3,3,668.0,132.0,66.0,0.19760479,0.5
PE3783,2025-02-15 08:00:00,0,60.0,8,5,0.0,0.0,0.0,0.0,0.0
PE3797,2025-04-14 19:34:28,0,25.533333,19,0,53019.0,14775.0,4431.0,0.27867368,0.29989848
PE3783,2025-06-04 01:00:00,0,60.0,1,2,0.0,0.0,0.0,0.0,0.0
CA65909,2025-05-01 12:41:01,0,18.983334,12,3,647.0,97.0,40.0,0.14992271,0.41237113
CA65929,2025-03-17 16:35:45,0,2.5166667,16,0,0.0,0.0,0.0,0.0,0.0
CA65934,2025-03-31 20:00:00,0,60.0,20,0,0.0,0.0,0.0,0.0,0.0
CA65918,2025-03-10 19:00:00,0,60.0,19,0,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-23 03:13:15,0,2.3666666,3,0,1501.0,262.0,121.0,0.1745503,0.46183205
CA65789,2025-01-08 10:00:14,0,5.45,10,2,0.0,0.0,0.0,0.0,0.0
CA65789,2025-04-23 11:00:00,0,42.033333,11,2,338.0,49.0,28.0,0.14497042,0.5714286
CA65790,2025-01-27 14:51:43,0,8.283334,14,0,0.0,0.0,0.0,0.0,0.0
CA65928,2025-02-25 02:00:00,0,50.8,2,1,0.0,0.0,0.0,0.0,0.0
PE3795,2025-03-25 15:00:00,0,60.0,15,1,0.0,0.0,0.0,0.0,0.0
CA65932,2025-02-09 17:10:15,0,40.45,17,6,0.0,0.0,0.0,0.0,0.0
CA65927,2025-04-30 00:00:00,0,17.716667,0,2,567.0,149.0,100.0,0.2627866,0.67114097
PE3785,2025-06-25 20:00:00,0,60.0,20,2,0.0,0.0,0.0,0.0,0.0
PE3795,2025-04-29 17:40:13,0,3.5333333,17,1,23827.0,8891.0,5580.0,0.3731481,0.62760097
CA65790,2025-06-22 02:18:08,0,40.916668,2,6,1212.0,220.0,114.0,0.18151815,0.5181818
CA5926,2025-01-20 12:00:00,0,1.7833333,12,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-04-15 18:55:07,0,1.8,18,1,842.0,134.0,77.0,0.1591449,0.57462686
CA65924,2025-01-02 23:34:15,0,11.466666,23,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-06-22 17:15:05,0,26.533333,17,6,945.0,157.0,76.0,0.16613756,0.48407644
CA65901,2025-03-05 07:00:00,0,60.0,7,2,0.0,0.0,0.0,0.0,0.0
CA65922,2025-03-27 15:52:40,0,0.033333335,15,3,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-19 06:56:04,0,1.1833333,6,2,0.0,0.0,0.0,0.0,0.0
CA65909,2025-04-20 08:54:53,0,5.116667,8,6,813.0,112.0,53.0,0.13776138,0.4732143
CA65789,2025-03-10 04:00:00,0,39.433334,4,0,0.0,0.0,0.0,0.0,0.0
CA65937,2025-04-04 15:00:00,0,58.883335,15,4,1078.0,52.0,31.0,0.048237476,0.59615386
CA65928,2025-03-23 22:22:34,0,37.433334,22,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-03 00:52:30,0,6.6,0,0,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-26 21:21:11,0,20.0,21,6,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-11 21:00:00,0,39.733334,21,1,0.0,0.0,0.0,0.0,0.0
CA65902,2025-05-31 10:00:00,0,60.0,10,5,16.0,16.0,16.0,1.0,1.0
CA65932,2025-06-16 01:40:24,0,19.6,1,0,3567.0,48.0,48.0,0.013456686,1.0
CA65915,2025-02-14 23:00:00,0,28.3,23,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-26 00:00:00,0,7.883333,0,2,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-06 18:00:00,0,18.083334,18,3,0.0,0.0,0.0,0.0,0.0
CA65937,2025-06-28 07:25:02,0,15.766666,7,5,526.0,81.0,41.0,0.1539924,0.50617284
PE3799,2025-03-04 12:53:07,0,6.883333,12,1,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-09 23:32:56,0,0.26666668,23,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-06-29 18:00:00,0,4.516667,18,6,945.0,157.0,76.0,0.16613756,0.48407644
CA65929,2025-01-23 19:45:08,0,5.7833333,19,3,0.0,0.0,0.0,0.0,0.0
PE3788,2025-04-20 17:00:00,0,60.0,17,6,0.0,0.0,0.0,0.0,0.0
CA65935,2025-06-01 07:49:18,0,10.7,7,6,912.0,156.0,82.0,0.17105263,0.525641
CA65935,2025-02-24 13:55:53,0,4.116667,13,0,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-05 20:00:00,0,60.0,20,0,668.0,132.0,66.0,0.19760479,0.5
CA65920,2025-05-24 06:00:00,0,60.0,6,5,0.0,0.0,0.0,0.0,0.0
CA65937,2025-06-04 15:46:13,0,0.51666665,15,2,526.0,81.0,41.0,0.1539924,0.50617284
CA65790,2025-03-07 15:04:55,0,0.28333333,15,4,0.0,0.0,0.0,0.0,0.0
CA65916,2025-06-14 07:00:00,0,47.233334,7,5,0.0,0.0,0.0,0.0,0.0
PE3795,2025-03-20 20:00:00,0,60.0,20,3,0.0,0.0,0.0,0.0,0.0
CA65931,2025-02-24 06:04:03,0,15.266666,6,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-25 11:23:15,0,20.516666,11,1,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-02 13:26:29,0,1.6333333,13,0,536.0,37.0,28.0,0.06902985,0.7567568
CA65790,2025-03-21 11:32:45,0,3.7,11,4,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-27 14:00:00,0,17.9,14,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-02-22 02:50:30,0,9.5,2,5,0.0,0.0,0.0,0.0,0.0
CA5927,2025-03-17 01:00:00,0,60.0,1,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-04-07 08:00:00,0,60.0,8,0,30.0,30.0,30.0,1.0,1.0
CA65933,2025-05-25 05:51:26,0,8.566667,5,6,247.0,88.0,43.0,0.3562753,0.48863637
CA65909,2025-05-06 17:19:49,0,5.516667,17,1,647.0,97.0,40.0,0.14992271,0.41237113
CA65908,2025-02-10 02:09:14,0,50.766666,2,0,0.0,0.0,0.0,0.0,0.0
CA0000,2025-03-03 16:00:00,0,60.0,16,0,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-10 05:41:59,0,18.016666,5,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-26 06:14:57,0,5.766667,6,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65925,2025-04-19 22:00:00,0,60.0,22,5,843.0,292.0,177.0,0.34638196,0.6061644
CA65925,2025-04-13 11:39:25,0,14.95,11,6,686.0,119.0,65.0,0.1734694,0.5462185
CA65937,2025-04-01 01:56:32,0,2.0166667,1,1,23.0,23.0,23.0,1.0,1.0
CA65937,2025-06-25 07:00:00,0,24.883333,7,2,526.0,81.0,41.0,0.1539924,0.50617284
CA65936,2025-04-03 22:04:57,0,0.75,22,3,1179.0,263.0,135.0,0.2230704,0.513308
CA65917,2025-04-11 07:00:00,0,60.0,7,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-12 08:59:17,0,0.71666664,8,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65925,2025-01-22 18:11:16,0,48.733334,18,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-20 02:00:00,0,60.0,2,3,0.0,0.0,0.0,0.0,0.0
CA65933,2025-02-07 15:00:47,0,59.216667,15,4,0.0,0.0,0.0,0.0,0.0
CA65901,2025-05-31 04:00:00,0,60.0,4,5,0.0,0.0,0.0,0.0,0.0
CA65930,2025-05-30 12:00:00,0,60.0,12,4,802.0,102.0,28.0,0.12718205,0.27450982
CA65932,2025-04-19 15:36:37,0,1.4166666,15,5,2537.0,1649.0,681.0,0.6499803,0.41297758
CA65789,2025-02-22 07:30:44,0,5.7833333,7,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-29 00:00:00,0,4.6,0,5,0.0,0.0,0.0,0.0,0.0
CA65937,2025-03-04 14:13:06,0,46.9,14,1,0.0,0.0,0.0,0.0,0.0
CA65920,2025-05-17 20:00:00,0,60.0,20,5,0.0,0.0,0.0,0.0,0.0
PE3798,2025-04-29 05:38:00,0,17.25,5,1,47187.0,13810.0,7291.0,0.29266536,0.52795076
CA5927,2025-03-24 18:14:01,0,6.383333,18,0,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-21 06:11:18,0,1.0,6,5,647.0,97.0,40.0,0.14992271,0.41237113
PE3788,2025-01-01 15:00:00,0,60.0,15,2,0.0,0.0,0.0,0.0,0.0
CA65925,2025-01-03 10:08:43,0,3.0833333,10,4,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-20 19:58:00,0,2.0,19,4,536.0,37.0,28.0,0.06902985,0.7567568
CA65927,2025-01-04 18:39:00,0,21.0,18,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-06-14 15:00:00,0,60.0,15,5,127.0,52.0,52.0,0.40944883,1.0
PE3799,2025-06-27 07:00:00,0,60.0,7,4,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65790,2025-01-24 11:49:06,0,10.866667,11,4,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-15 05:00:00,0,37.733334,5,6,647.0,97.0,40.0,0.14992271,0.41237113
CA65928,2025-05-15 16:03:14,0,56.766666,16,3,1511.0,258.0,148.0,0.17074785,0.5736434
CA65923,2025-03-29 04:41:36,0,17.916666,4,5,0.0,0.0,0.0,0.0,0.0
CA65918,2025-02-13 03:00:00,0,60.0,3,3,0.0,0.0,0.0,0.0,0.0
CA65920,2025-04-18 17:00:00,0,60.0,17,4,0.0,0.0,0.0,0.0,0.0
PE3795,2025-04-03 23:21:12,0,38.8,23,3,36814.0,3780.0,257.0,0.10267833,0.06798942
CA65928,2025-03-29 17:50:41,0,9.316667,17,5,0.0,0.0,0.0,0.0,0.0
CA65919,2025-04-07 12:00:00,0,60.0,12,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-05-26 20:40:28,0,10.933333,20,0,1189.0,188.0,88.0,0.15811606,0.4680851
CA65790,2025-05-22 08:40:07,0,3.15,8,3,1212.0,220.0,114.0,0.18151815,0.5181818
PE3797,2025-06-11 16:00:00,0,18.816668,16,2,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65902,2025-03-07 18:26:01,0,33.983334,18,4,0.0,0.0,0.0,0.0,0.0
CA65793,2025-04-26 09:00:00,0,60.0,9,5,648.0,121.0,78.0,0.18672839,0.6446281
CA65924,2025-04-14 03:44:53,0,0.51666665,3,0,1488.0,249.0,133.0,0.16733871,0.53413653
CA65933,2025-03-08 11:11:19,0,32.916668,11,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-06-08 12:00:00,0,60.0,12,6,668.0,132.0,66.0,0.19760479,0.5
CA65793,2025-04-19 07:00:00,0,9.2,7,5,768.0,117.0,73.0,0.15234375,0.62393165
PE3799,2025-01-25 14:42:48,0,2.8,14,5,0.0,0.0,0.0,0.0,0.0
CA65916,2025-05-26 18:00:00,0,60.0,18,0,0.0,0.0,0.0,0.0,0.0
CA65790,2025-03-20 02:00:00,0,24.033333,2,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-05-01 06:45:39,0,14.35,6,3,945.0,157.0,76.0,0.16613756,0.48407644
CA65923,2025-01-15 07:00:00,0,60.0,7,2,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-27 03:00:00,0,7.2166667,3,3,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-22 07:03:37,0,22.383333,7,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-24 22:00:00,0,60.0,22,0,0.0,0.0,0.0,0.0,0.0
CA65901,2025-05-10 00:00:00,0,60.0,0,5,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-21 18:01:25,0,4.65,18,0,322.0,37.0,21.0,0.11490683,0.5675676
PE3797,2025-01-04 18:26:26,0,33.566666,18,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-21 13:00:00,0,41.05,13,4,0.0,0.0,0.0,0.0,0.0
PE3783,2025-05-10 15:00:00,0,60.0,15,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-19 05:50:17,0,9.716666,5,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-29 04:00:00,0,60.0,4,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-05-28 23:00:00,0,20.3,23,2,310.0,74.0,42.0,0.23870967,0.5675676
CA65927,2025-05-08 06:00:00,0,7.866667,6,3,310.0,74.0,42.0,0.23870967,0.5675676
CA65927,2025-02-08 02:00:00,0,7.6,2,5,0.0,0.0,0.0,0.0,0.0
CA65792,2025-04-23 20:50:11,0,9.816667,20,2,826.0,174.0,78.0,0.21065375,0.44827586
PE3797,2025-05-29 16:44:14,0,15.766666,16,3,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65901,2025-02-17 15:00:00,0,60.0,15,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-25 19:30:11,0,29.816668,19,1,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-23 11:00:00,0,60.0,11,6,0.0,0.0,0.0,0.0,0.0
CA65931,2025-01-05 19:00:00,0,0.65,19,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-14 06:07:38,0,34.616665,6,4,0.0,0.0,0.0,0.0,0.0
PE3788,2025-03-15 14:00:00,0,60.0,14,5,0.0,0.0,0.0,0.0,0.0
CA65920,2025-06-14 22:00:00,0,60.0,22,5,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-01 04:40:53,0,5.2166667,4,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-08 10:00:00,0,60.0,10,2,0.0,0.0,0.0,0.0,0.0
CA65909,2025-03-20 11:47:04,0,12.933333,11,3,0.0,0.0,0.0,0.0,0.0
CA65932,2025-04-25 15:00:00,0,60.0,15,4,704.0,63.0,29.0,0.08948863,0.46031746
CA65933,2025-04-10 23:53:57,0,1.25,23,3,318.0,44.0,22.0,0.13836478,0.5
CA65927,2025-01-20 16:00:00,0,60.0,16,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-04-20 20:57:10,0,0.85,20,6,8016.0,1082.0,642.0,0.13498004,0.59334564
CA65922,2025-01-21 22:45:51,0,14.15,22,1,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-20 16:37:28,0,22.466667,16,3,0.0,0.0,0.0,0.0,0.0
CA65924,2025-01-10 05:09:22,0,6.15,5,4,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-22 19:51:00,0,9.0,19,2,0.0,0.0,0.0,0.0,0.0
PE3798,2025-05-26 18:00:00,0,32.15,18,0,9543.0,150.0,67.0,0.015718328,0.44666666
CA65926,2025-04-28 07:19:53,0,0.5,7,0,593.0,106.0,60.0,0.17875211,0.5660377
CA65789,2025-02-01 12:17:00,0,1.9166666,12,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-02-01 05:00:00,0,60.0,5,5,0.0,0.0,0.0,0.0,0.0
